id_colis,id_produit,id_commande,exemplaire,motif
136457,265,96171,2,la couleur du produit ne me plaît pas
136459,2144,78367,1,la couleur du produit ne me plaît pas
136487,1775,54126,2,produit abimé
136524,1872,75653,4,il y a un problème de taille
136537,422,2740,3,produit abimé
136544,776,66762,2,la couleur du produit ne me plaît pas
136570,241,47748,2,il existe une différence entre la fiche produit et l’article livré
136576,1472,54935,3,Le produit n’est pas à la hauteur de mes attentes
136598,214,71562,1,j ai finalement changé d’avis sur mes besoins
136616,787,89595,3,produit abimé
136623,1713,75080,2,j ai finalement changé d’avis sur mes besoins
136625,2152,57700,1,produit abimé
136628,392,17086,4,produit abimé
136634,484,51504,1,Le produit n’est pas à la hauteur de mes attentes
136649,616,20512,3,Le produit ne convient pas
136655,2128,71616,1,il existe une différence entre la fiche produit et l’article livré
136655,1697,38508,3,il existe une différence entre la fiche produit et l’article livré
136661,89,97621,2,il y a un problème de taille
136681,1275,32874,3,j ai finalement changé d’avis sur mes besoins
136712,428,73802,2,Le produit ne convient pas
136718,1121,62168,1,Le produit ne convient pas
136762,1680,82737,4,il existe une différence entre la fiche produit et l’article livré
136764,363,82984,1,il existe une différence entre la fiche produit et l’article livré
136781,833,82538,1,il existe une différence entre la fiche produit et l’article livré
136834,1782,99022,3,Le produit ne convient pas
136854,970,16965,4,produit abimé
136864,775,6243,5,la couleur du produit ne me plaît pas
136866,326,76004,3,produit abimé
136867,222,9526,2,la couleur du produit ne me plaît pas
136869,1251,97021,4,produit abimé
136912,1346,19062,3,il existe une différence entre la fiche produit et l’article livré
136913,650,86206,1,il y a un problème de taille
136914,952,33006,3,j ai finalement changé d’avis sur mes besoins
136917,282,73262,1,Le produit ne convient pas
136922,1929,92130,4,produit abimé
136943,1891,14028,5,il existe une différence entre la fiche produit et l’article livré
136951,1434,32542,2,Le produit n’est pas à la hauteur de mes attentes
136955,605,68604,2,Le produit n’est pas à la hauteur de mes attentes
136989,344,22369,4,Le produit ne convient pas
136999,1152,80023,1,produit abimé
137004,1065,4973,1,il y a un problème de taille
137044,903,1899,5,produit abimé
137067,1977,57699,3,produit abimé
137072,1898,971,1,j ai finalement changé d’avis sur mes besoins
137099,411,91437,2,Le produit n’est pas à la hauteur de mes attentes
137101,1147,82130,1,il y a un problème de taille
137106,1263,4174,1,la couleur du produit ne me plaît pas
137107,918,40505,1,la couleur du produit ne me plaît pas
137144,2086,32857,1,produit abimé
137146,448,29959,1,Le produit n’est pas à la hauteur de mes attentes
137160,1637,6329,3,Le produit ne convient pas
137166,540,84090,1,produit abimé
137173,1427,67364,1,il y a un problème de taille
137178,911,48748,1,il y a un problème de taille
137180,710,2163,1,Le produit n’est pas à la hauteur de mes attentes
137182,966,30352,3,j ai finalement changé d’avis sur mes besoins
137187,1526,79216,1,la couleur du produit ne me plaît pas
137187,888,67688,4,la couleur du produit ne me plaît pas
137197,343,37007,1,Le produit n’est pas à la hauteur de mes attentes
137205,976,15183,1,il y a un problème de taille
137234,2150,82596,2,il y a un problème de taille
137242,1895,54792,4,Le produit n’est pas à la hauteur de mes attentes
137248,120,62516,2,Le produit n’est pas à la hauteur de mes attentes
137259,219,22061,1,Le produit ne convient pas
137268,1793,32763,4,Le produit ne convient pas
137275,1997,70979,1,j ai finalement changé d’avis sur mes besoins
137276,1734,87410,2,la couleur du produit ne me plaît pas
137288,260,355,1,Le produit ne convient pas
137320,968,54331,1,la couleur du produit ne me plaît pas
137338,175,68329,3,il existe une différence entre la fiche produit et l’article livré
137345,1099,35540,2,Le produit ne convient pas
137354,1137,86486,1,j ai finalement changé d’avis sur mes besoins
137386,706,33979,2,j ai finalement changé d’avis sur mes besoins
137399,2177,6522,1,Le produit ne convient pas
137406,1704,54454,2,il y a un problème de taille
137419,1229,33085,1,il y a un problème de taille
137426,533,44155,3,Le produit n’est pas à la hauteur de mes attentes
137431,619,84920,1,Le produit n’est pas à la hauteur de mes attentes
137434,446,27053,2,Le produit ne convient pas
137438,1366,47413,2,la couleur du produit ne me plaît pas
137458,676,95063,3,Le produit n’est pas à la hauteur de mes attentes
137479,1461,3359,1,il existe une différence entre la fiche produit et l’article livré
137503,383,41822,4,il y a un problème de taille
137520,1610,96837,4,produit abimé
137531,1598,6330,1,Le produit ne convient pas
137541,1670,64736,1,la couleur du produit ne me plaît pas
137541,1047,22638,3,il existe une différence entre la fiche produit et l’article livré
137542,1078,81010,2,la couleur du produit ne me plaît pas
137553,1040,35730,2,il y a un problème de taille
137557,882,79808,2,produit abimé
137585,457,23054,5,Le produit n’est pas à la hauteur de mes attentes
137606,548,13250,1,produit abimé
137615,1089,40768,3,Le produit ne convient pas
137654,1775,20473,1,il existe une différence entre la fiche produit et l’article livré
137655,1948,29313,4,il y a un problème de taille
137680,1541,91167,1,j ai finalement changé d’avis sur mes besoins
137706,1229,11140,5,il y a un problème de taille
137743,953,73605,3,Le produit ne convient pas
137748,971,1673,2,j ai finalement changé d’avis sur mes besoins
137771,17,75298,3,j ai finalement changé d’avis sur mes besoins
137803,796,18721,2,la couleur du produit ne me plaît pas
137805,57,45683,4,Le produit n’est pas à la hauteur de mes attentes
137832,952,658,1,il existe une différence entre la fiche produit et l’article livré
137869,1980,25782,1,Le produit ne convient pas
137871,1184,29212,4,il y a un problème de taille
137879,2043,9416,4,la couleur du produit ne me plaît pas
137902,295,96394,1,Le produit n’est pas à la hauteur de mes attentes
137909,2043,24948,3,il y a un problème de taille
137926,1726,28981,1,il y a un problème de taille
137957,1173,9727,2,il existe une différence entre la fiche produit et l’article livré
137957,322,31879,3,il y a un problème de taille
137966,1635,4829,1,produit abimé
137977,985,26099,1,Le produit ne convient pas
138006,85,21377,3,Le produit ne convient pas
138039,1599,29179,1,produit abimé
138070,1581,54889,5,produit abimé
138074,2130,56080,1,il existe une différence entre la fiche produit et l’article livré
138078,632,12867,4,Le produit ne convient pas
138082,1747,63040,1,il y a un problème de taille
138100,109,36490,4,il y a un problème de taille
138103,1500,99092,1,Le produit ne convient pas
138108,618,64306,5,il y a un problème de taille
138110,1821,95028,4,Le produit ne convient pas
138121,1499,95940,1,Le produit ne convient pas
138121,54,58488,2,produit abimé
138127,88,25120,4,la couleur du produit ne me plaît pas
138166,281,33904,1,Le produit n’est pas à la hauteur de mes attentes
138174,6,56820,2,la couleur du produit ne me plaît pas
138213,1030,94996,2,il existe une différence entre la fiche produit et l’article livré
138223,1634,97348,2,j ai finalement changé d’avis sur mes besoins
138238,1117,33203,4,il existe une différence entre la fiche produit et l’article livré
138251,1960,29637,3,j ai finalement changé d’avis sur mes besoins
138253,3,29004,2,j ai finalement changé d’avis sur mes besoins
138276,419,23818,2,la couleur du produit ne me plaît pas
138280,1037,93837,2,Le produit n’est pas à la hauteur de mes attentes
138313,1864,54805,1,la couleur du produit ne me plaît pas
138318,1707,12570,1,j ai finalement changé d’avis sur mes besoins
138324,473,99278,2,produit abimé
138344,358,1691,3,la couleur du produit ne me plaît pas
138361,57,6198,2,la couleur du produit ne me plaît pas
138372,2033,24892,4,la couleur du produit ne me plaît pas
138377,1589,87154,3,produit abimé
138382,1492,21441,3,il existe une différence entre la fiche produit et l’article livré
138384,1463,10189,2,j ai finalement changé d’avis sur mes besoins
138459,2190,53712,2,il y a un problème de taille
138483,442,44716,5,il existe une différence entre la fiche produit et l’article livré
138502,2111,86877,1,produit abimé
138523,890,63131,2,Le produit ne convient pas
138527,499,90201,3,il y a un problème de taille
138598,67,24154,2,la couleur du produit ne me plaît pas
138607,253,23597,3,il existe une différence entre la fiche produit et l’article livré
138614,435,22531,1,Le produit n’est pas à la hauteur de mes attentes
138614,995,4347,3,il y a un problème de taille
138641,172,57174,3,produit abimé
138668,383,11257,2,Le produit ne convient pas
138673,351,88432,1,j ai finalement changé d’avis sur mes besoins
138675,1114,83051,2,il existe une différence entre la fiche produit et l’article livré
138683,434,83423,1,Le produit n’est pas à la hauteur de mes attentes
138704,1764,52296,3,Le produit ne convient pas
138782,2116,85277,4,Le produit n’est pas à la hauteur de mes attentes
138794,2137,97736,2,il existe une différence entre la fiche produit et l’article livré
138796,1849,93785,1,il y a un problème de taille
138797,1357,95123,1,il y a un problème de taille
138809,397,1811,3,produit abimé
138811,201,7511,1,il existe une différence entre la fiche produit et l’article livré
138849,69,43417,1,produit abimé
138856,1434,78704,1,j ai finalement changé d’avis sur mes besoins
138861,413,23420,2,j ai finalement changé d’avis sur mes besoins
138905,1635,78412,2,il existe une différence entre la fiche produit et l’article livré
138913,419,70016,1,la couleur du produit ne me plaît pas
138941,1018,86207,1,Le produit n’est pas à la hauteur de mes attentes
138948,583,9579,2,j ai finalement changé d’avis sur mes besoins
138963,764,13160,3,Le produit n’est pas à la hauteur de mes attentes
138972,2177,88867,5,il existe une différence entre la fiche produit et l’article livré
138977,593,98718,3,Le produit n’est pas à la hauteur de mes attentes
139013,1147,1219,4,il y a un problème de taille
139019,705,60703,2,Le produit ne convient pas
139024,1755,87282,1,j ai finalement changé d’avis sur mes besoins
139041,806,16304,2,produit abimé
139047,1679,4344,5,j ai finalement changé d’avis sur mes besoins
139052,461,29290,5,il existe une différence entre la fiche produit et l’article livré
139053,1953,16814,1,produit abimé
139053,680,45639,3,il existe une différence entre la fiche produit et l’article livré
139071,1911,81724,2,j ai finalement changé d’avis sur mes besoins
139108,724,40451,2,il y a un problème de taille
139144,1084,78288,4,la couleur du produit ne me plaît pas
139161,570,35395,3,il y a un problème de taille
139162,372,26586,4,il existe une différence entre la fiche produit et l’article livré
139166,300,90119,3,Le produit n’est pas à la hauteur de mes attentes
139211,617,34083,1,Le produit n’est pas à la hauteur de mes attentes
139228,804,20745,2,il existe une différence entre la fiche produit et l’article livré
139247,1657,70700,5,Le produit n’est pas à la hauteur de mes attentes
139272,1289,71934,4,il existe une différence entre la fiche produit et l’article livré
139274,922,2143,5,il y a un problème de taille
139300,874,42611,2,j ai finalement changé d’avis sur mes besoins
139334,1364,11541,5,il y a un problème de taille
139340,290,39326,1,j ai finalement changé d’avis sur mes besoins
139351,1602,15023,1,Le produit n’est pas à la hauteur de mes attentes
139355,575,45288,4,Le produit ne convient pas
139386,1688,37054,1,il existe une différence entre la fiche produit et l’article livré
139414,526,89725,1,j ai finalement changé d’avis sur mes besoins
139418,725,72513,4,Le produit n’est pas à la hauteur de mes attentes
139428,1861,3818,2,Le produit ne convient pas
139433,1453,40221,1,la couleur du produit ne me plaît pas
139450,973,46358,2,il existe une différence entre la fiche produit et l’article livré
139455,2133,89851,1,Le produit n’est pas à la hauteur de mes attentes
139455,2111,58219,3,il existe une différence entre la fiche produit et l’article livré
139461,1832,51127,2,il y a un problème de taille
139472,1261,43869,1,la couleur du produit ne me plaît pas
139508,416,83408,3,Le produit n’est pas à la hauteur de mes attentes
139508,1083,98532,4,produit abimé
139509,123,4489,2,Le produit n’est pas à la hauteur de mes attentes
