id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
10711,43256,1162,101819,2,2021-6-28,je vous le conseille le produit est magnifique,2
34947,33036,1569,101854,2,2021-5-2,tres bonne qualité,5
58041,82346,1842,101962,3,2021-11-2,j aime bien ,2
85092,49058,939,101986,3,2020-6-27,tres bonne qualité,5
84442,87222,1203,101994,1,2021-9-25,tres bonne qualité,4
48711,75366,1711,101999,3,2021-4-21,je suis contente,5
57810,4994,2141,102040,1,2021-7-28,le produit n est pas original,3
80185,86867,1338,102218,1,2021-8-14,je vous le conseille le produit est magnifique,3
4800,76979,662,102274,1,2021-10-15,je suis contente,2
64012,31751,1995,102334,2,2021-6-24,tres mauvaise qualité,2
94339,50958,2062,102358,5,2020-9-9,flop,1
6485,38957,638,102406,2,2020-6-23,tres mauvaise qualité,4
3075,2527,866,102468,1,2020-2-1,j aime pas trop,5
64751,73830,1737,102480,2,2020-2-17,tres mauvaise qualité,3
46521,88006,1707,102496,3,2021-1-16,je suis contente,4
51341,70419,69,102519,3,2021-10-25,j aime bien ,2
58472,2831,986,102577,5,2020-11-23,j adoooore ce produt,5
48888,92465,311,102703,5,2021-12-5,flop,2
51850,17546,1392,102721,4,2021-12-2,je suis contente,3
2964,46888,1721,102735,5,2020-6-3,j aime pas trop,2
68347,37957,568,102736,2,2020-8-20,j aime bien ,3
79551,1190,2195,102800,4,2020-1-26,je suis contente,1
9132,14972,232,102808,4,2021-3-24,je suis deçu,3
90435,88024,1748,102827,3,2021-5-27,flop,3
46747,19310,672,102846,2,2021-5-18,tres bonne qualité,1
73858,90107,2021,102990,2,2020-10-7,top,3
25147,74626,727,102993,2,2020-8-13,j aime bien ,3
68023,55478,1856,103126,1,2020-9-18,je suis content,2
19500,36603,1514,103141,1,2021-11-7,j aime bien ,1
9617,29335,1050,103159,1,2020-9-21,je suis content,4
62907,83244,535,103170,5,2020-4-4,je suis contente,2
46075,7240,1541,103205,1,2020-5-6,le produit n est pas original,5
43767,55660,1104,103206,1,2020-7-20,j aime bien ,4
78998,62203,1403,103214,1,2021-8-4,j adoooore ce produt,5
1178,80289,342,103225,4,2020-9-14,j adoooore ce produt,1
50317,27130,1769,103277,2,2021-1-5,j aime bien ,2
23201,71467,176,103325,1,2020-10-20,flop,2
86162,71165,1896,103377,2,2021-2-8,flop,5
16542,38040,1652,103419,1,2020-6-22,tres mauvaise qualité,1
96584,60438,837,103444,3,2021-1-24,j aime pas trop,3
37365,8487,1085,103538,2,2021-3-11,j adoooore ce produt,3
61069,84472,106,103602,1,2020-3-27,le produit n est pas original,1
74207,983,851,103665,1,2021-3-28,flop,1
89560,13436,1358,103692,1,2020-11-22,flop,2
51740,4440,2145,103704,1,2021-2-5,j aime bien ,4
33390,13530,1104,103748,4,2020-11-7,je suis deçu,5
61607,87387,906,103824,3,2021-1-28,je vous le conseille le produit est magnifique,3
64956,57536,2162,103897,1,2021-1-28,tres mauvaise qualité,2
18776,90050,805,103900,4,2020-10-10,tres mauvaise qualité,5
51980,264,520,103930,3,2020-6-16,tres bonne qualité,5
97855,24264,1285,103937,1,2021-6-28,je suis content,4
26271,83019,1392,103948,5,2021-8-10,je suis deçu,3
51053,53301,1185,103968,1,2021-7-25,je vous le conseille le produit est magnifique,1
40589,81780,487,104052,2,2020-8-12,je suis contente,1
80098,90897,1839,104090,2,2020-11-15,tres mauvaise qualité,1
18675,82369,781,104099,1,2021-3-12,j aime bien ,1
68175,57449,610,104218,1,2021-12-16,top,2
75991,88485,1872,104322,1,2021-3-12,je suis content,2
41456,16424,485,104399,1,2021-8-16,flop,4
29801,56112,1036,104411,2,2021-8-15,le produit n est pas original,2
8574,14311,561,104415,3,2020-3-27,tres mauvaise qualité,4
91010,66850,1850,104538,4,2021-8-12,top,4
41791,98267,964,104596,1,2021-1-6,flop,1
21878,14391,47,104674,4,2020-7-2,je vous le conseille le produit est magnifique,1
61842,67414,201,104685,5,2020-4-19,je suis deçu,3
11742,14463,355,104819,3,2020-3-4,j aime bien ,4
37189,81625,1709,104923,1,2020-10-18,j adoooore ce produt,3
38879,50444,2141,104932,3,2020-7-21,je suis contente,1
43483,66150,853,104946,4,2020-5-12,tres mauvaise qualité,3
26087,66515,711,104979,2,2020-10-1,tres mauvaise qualité,1
39081,7600,575,104985,1,2020-1-24,j adoooore ce produt,5
12018,88527,1943,104987,1,2020-5-24,tres mauvaise qualité,5
72539,86938,613,105018,3,2020-3-9,tres mauvaise qualité,3
25373,28332,1046,105027,2,2021-1-2,tres bonne qualité,4
58685,91612,1321,105157,4,2021-1-24,j aime bien ,5
80312,33807,1104,105176,2,2020-11-18,j aime pas trop,4
19147,36625,1783,105201,2,2021-6-10,le produit n est pas original,3
19147,36625,32,105201,3,2021-6-10,top,1
26432,95523,1487,105269,2,2021-11-21,je suis contente,2
30828,647,1301,105331,2,2020-10-4,flop,4
32449,4916,1640,105395,2,2021-10-8,j aime pas trop,2
8376,879,1647,105432,1,2021-5-16,je vous le conseille le produit est magnifique,4
89977,96161,554,105521,5,2021-12-12,le produit n est pas original,5
94456,7051,1758,105589,3,2021-8-23,je vous le conseille le produit est magnifique,1
68507,22739,1653,105610,1,2020-11-19,je suis content,2
20978,43009,247,105660,2,2021-10-9,tres bonne qualité,4
20978,43009,176,105660,3,2021-10-9,je suis contente,2
85835,70,2072,105665,4,2021-1-19,je suis contente,1
67569,63792,1333,105669,1,2020-6-24,tres mauvaise qualité,3
72158,24725,1526,105766,2,2021-1-15,j aime pas trop,2
85944,97689,215,105822,3,2020-9-28,top,4
53307,24853,1160,105865,1,2020-9-18,top,5
46972,96586,2182,105917,5,2021-9-2,tres mauvaise qualité,1
21013,85680,417,105933,3,2021-12-8,je vous le conseille le produit est magnifique,2
62756,67884,317,105964,2,2020-5-16,j aime bien ,1
27942,36128,1747,105975,2,2020-3-3,je vous le conseille le produit est magnifique,3
71279,5885,1040,105993,3,2020-10-8,je suis deçu,1
94175,95617,333,106031,4,2020-10-28,je suis deçu,2
87232,78602,759,106064,5,2021-12-25,j aime pas trop,1
15930,74808,2029,106096,1,2021-1-4,j adoooore ce produt,2
90027,41265,1003,106133,1,2021-4-17,flop,3
25011,57244,946,106185,1,2021-7-27,je vous le conseille le produit est magnifique,3
11220,35750,1549,106199,5,2020-11-19,flop,1
64306,14838,964,106213,2,2020-12-28,j adoooore ce produt,4
31822,32744,168,106238,5,2020-10-26,je vous le conseille le produit est magnifique,2
4091,72495,1169,106241,2,2020-5-27,top,4
83382,79904,1935,106261,3,2020-7-4,je suis deçu,4
5842,43628,66,106368,2,2020-7-10,top,2
7182,21594,1080,106443,2,2021-3-23,je suis deçu,2
32763,55149,1782,106445,4,2021-8-10,tres mauvaise qualité,5
5574,55235,2016,106458,5,2021-2-22,je vous le conseille le produit est magnifique,3
27690,3652,1409,106495,1,2021-6-10,le produit n est pas original,4
94426,21292,913,106500,2,2020-11-21,je suis contente,4
30215,2241,859,106511,4,2021-6-22,je suis deçu,4
32055,82562,184,106561,3,2021-1-13,j aime bien ,5
30062,63856,823,106600,2,2020-6-9,j aime bien ,5
35436,16526,437,106614,5,2021-6-13,tres bonne qualité,3
27174,80513,1377,106617,1,2020-9-21,top,5
66996,61321,1482,106660,2,2020-5-4,flop,1
96655,87429,1837,106738,1,2020-4-23,le produit n est pas original,5
47401,68935,1464,106823,1,2020-5-5,j adoooore ce produt,4
85710,53684,604,106860,1,2021-5-2,je suis content,2
45210,47963,1703,106909,4,2021-2-4,j aime pas trop,3
91757,18451,1292,106969,1,2021-7-22,je suis contente,3
4710,46327,949,107033,5,2021-7-8,top,5
25345,64348,1505,107047,1,2020-8-18,flop,4
62372,69428,580,107054,1,2020-3-11,top,1
76748,65106,535,107180,1,2021-3-19,j adoooore ce produt,4
21628,30146,1234,107208,1,2020-9-12,je vous le conseille le produit est magnifique,2
40528,76266,1017,107223,1,2020-12-16,top,1
56869,45550,1597,107230,1,2021-1-18,j adoooore ce produt,3
3144,87276,1616,107245,2,2021-10-27,je suis contente,1
88025,51252,279,107262,3,2021-7-22,je suis content,5
16517,59705,1081,107332,4,2021-1-17,je vous le conseille le produit est magnifique,1
24602,72239,1272,107341,3,2021-9-24,j aime pas trop,5
58517,90410,374,107374,1,2020-6-2,tres bonne qualité,4
34270,78568,221,107421,2,2020-3-13,je suis contente,5
65246,93066,1104,107439,4,2021-7-26,tres mauvaise qualité,1
12902,18874,1193,107487,2,2020-8-11,je suis content,3
8482,36824,2034,107505,1,2020-2-28,le produit n est pas original,3
24543,48969,146,107522,3,2021-10-7,j aime bien ,5
40035,17046,68,107729,1,2021-4-18,flop,5
83074,63436,343,107730,5,2020-6-1,tres mauvaise qualité,1
23156,90546,72,107825,1,2020-2-2,j aime bien ,4
44092,91196,1595,107854,1,2020-2-7,tres mauvaise qualité,5
18216,88418,1154,107979,2,2020-8-15,flop,5
82931,10918,1480,108029,1,2020-3-6,je suis content,3
60906,35716,541,108092,2,2020-3-2,je suis contente,5
20825,81913,1165,108138,1,2020-12-9,tres mauvaise qualité,4
91644,70174,482,108165,5,2021-11-7,tres mauvaise qualité,2
18640,41439,1122,108169,1,2021-4-4,j aime bien ,3
2537,27630,1785,108192,2,2020-7-4,j adoooore ce produt,4
81704,91848,456,108267,5,2021-3-21,j adoooore ce produt,2
97356,88533,1392,108329,5,2021-12-11,j aime bien ,1
7203,85202,555,108353,3,2020-5-3,tres bonne qualité,3
8525,33665,1666,108458,3,2021-10-16,j aime pas trop,2
66269,82895,2140,108485,2,2020-7-4,top,5
26192,69974,79,108486,3,2020-4-5,le produit n est pas original,5
5371,87172,324,108527,1,2020-3-16,je suis content,1
2168,16136,1664,108653,1,2021-7-1,tres bonne qualité,5
22731,78074,334,108840,4,2020-7-24,je suis deçu,3
95728,83877,25,108860,2,2020-9-20,je suis contente,1
69317,92746,1696,108862,2,2020-11-22,je suis contente,4
21556,99183,1616,108942,2,2021-3-25,j aime bien ,5
58144,39772,151,109103,3,2020-8-26,je vous le conseille le produit est magnifique,4
38454,53198,1569,109133,4,2020-8-7,j aime bien ,4
30082,52749,1165,109176,2,2020-7-5,je suis content,3
47675,76593,1539,109197,4,2020-3-5,tres bonne qualité,3
82285,50567,761,109246,1,2020-9-6,flop,5
24081,30953,2017,109259,2,2021-1-13,le produit n est pas original,1
21576,68497,465,109260,5,2021-8-3,j aime bien ,5
49703,52296,324,109275,3,2021-3-21,je suis contente,2
73956,18014,2183,109283,5,2020-12-18,j adoooore ce produt,1
23514,90490,1875,109346,3,2020-1-14,j aime pas trop,1
21699,8670,1545,109359,2,2020-2-13,le produit n est pas original,4
92165,19591,2150,109453,2,2021-7-22,j aime bien ,5
71601,7410,1809,109456,4,2020-9-7,tres mauvaise qualité,5
61357,58310,525,109493,4,2020-5-28,top,5
49147,68912,887,109505,1,2021-3-17,j aime bien ,1
97043,43034,2167,109522,1,2021-10-10,le produit n est pas original,1
24669,89376,1077,109548,1,2021-7-22,le produit n est pas original,1
32414,51908,14,109581,2,2020-10-6,flop,2
46368,87779,1854,109659,3,2021-10-5,tres bonne qualité,2
47530,63477,239,109660,2,2020-10-28,je suis content,5
40739,57117,1415,109835,2,2020-3-12,je suis deçu,2
84875,16297,593,109844,4,2021-5-26,je suis contente,4
24540,18150,255,109869,2,2021-10-23,j aime bien ,3
81800,2144,1169,110039,1,2020-10-11,j aime bien ,5
94245,18974,2196,110075,3,2020-11-9,je suis deçu,5
83352,98366,425,110116,2,2020-5-18,je suis deçu,2
46997,71703,771,110214,3,2020-6-18,j aime bien ,1
49787,91852,1893,110221,2,2020-9-11,tres bonne qualité,2
64869,90329,1629,110228,1,2021-4-5,j adoooore ce produt,3
18157,9698,1572,110267,1,2020-4-13,je suis contente,1
53789,95550,1050,110301,1,2021-6-25,flop,4
96965,23614,783,110318,2,2020-1-2,j aime pas trop,3
27001,73114,1442,110319,3,2020-3-6,le produit n est pas original,2
14488,20220,1611,110358,1,2021-8-16,je vous le conseille le produit est magnifique,2
14760,57583,1301,110398,1,2021-12-6,tres bonne qualité,2
90238,32630,306,110430,4,2020-9-3,j aime bien ,1
90238,32630,2091,110430,5,2020-9-3,le produit n est pas original,5
82842,44861,363,110431,4,2020-11-7,je suis content,4
14571,32727,1292,110463,3,2021-3-15,je suis contente,2
9960,92543,472,110490,3,2021-6-26,je vous le conseille le produit est magnifique,4
93983,282,984,110529,4,2021-5-25,j adoooore ce produt,2
6636,19051,2188,110572,2,2021-4-4,top,4
52164,99630,1916,110600,2,2020-8-15,j aime bien ,5
59589,96741,84,110627,3,2020-5-10,je suis content,5
62028,35780,358,110643,5,2020-7-10,je suis deçu,4
19914,9902,1487,110693,1,2020-5-11,flop,3
64310,23677,619,110778,4,2020-2-6,le produit n est pas original,1
68103,68030,2020,110806,3,2020-6-4,le produit n est pas original,3
43337,76618,323,110832,3,2021-12-15,je suis contente,2
79570,14756,930,110841,2,2021-8-2,tres mauvaise qualité,5
52044,89691,314,110958,3,2020-3-10,top,3
62939,99429,893,111020,4,2020-11-16,je suis contente,5
76523,89079,1898,111069,2,2021-9-26,top,2
79450,56188,1926,111117,3,2020-11-7,j adoooore ce produt,5
480,82462,1660,111118,3,2020-3-22,je suis contente,4
48750,26943,1444,111155,3,2020-11-20,tres bonne qualité,4
46362,34107,1171,111194,1,2021-7-21,je suis content,5
5787,4243,968,111201,2,2021-2-20,flop,4
88787,14185,975,111225,2,2021-11-4,je suis contente,5
41544,53757,1673,111244,2,2021-11-15,je suis deçu,4
26733,53954,472,111261,1,2020-12-15,je vous le conseille le produit est magnifique,5
73868,19152,1955,111289,2,2020-11-13,tres bonne qualité,2
75167,26814,1709,111384,1,2021-5-25,je suis contente,2
57516,54321,912,111444,1,2021-11-17,j adoooore ce produt,1
68848,72261,1680,111564,3,2021-6-13,j adoooore ce produt,3
5970,12430,334,111685,4,2021-4-16,je suis content,4
85086,20527,1481,111827,1,2020-2-5,flop,5
55065,31708,1384,111864,1,2020-9-4,j aime bien ,4
3118,82985,1153,111912,4,2020-4-17,je suis content,4
56006,50645,1012,111944,1,2020-9-11,j aime pas trop,3
40007,60471,690,111969,3,2020-9-2,je suis deçu,2
74892,24470,1548,111996,1,2021-9-28,je suis contente,3
49079,39815,763,112024,1,2021-12-25,je suis content,2
44129,56911,1002,112169,4,2021-1-24,top,5
54096,57601,147,112198,2,2021-8-13,le produit n est pas original,2
69828,98475,936,112238,2,2020-11-16,flop,3
18299,88075,1681,112333,3,2020-4-4,flop,3
85441,53781,1164,112344,2,2020-8-13,j aime pas trop,4
65186,83277,171,112348,3,2021-3-6,j aime bien ,1
61385,12917,704,112370,2,2020-8-9,je vous le conseille le produit est magnifique,3
67399,95434,119,112446,3,2021-10-17,je vous le conseille le produit est magnifique,4
61070,6721,1565,112450,2,2021-4-7,je vous le conseille le produit est magnifique,2
93588,32032,1785,112725,4,2020-7-23,tres mauvaise qualité,3
46457,59928,163,112753,4,2020-7-18,top,2
81052,39433,1358,112819,1,2020-11-8,j adoooore ce produt,2
40663,85481,1534,112834,2,2021-7-10,tres mauvaise qualité,2
36575,90155,1774,112908,2,2020-2-1,flop,3
18629,9552,237,112932,1,2021-1-8,je suis content,4
17091,27052,468,112956,2,2021-11-9,je suis deçu,5
29196,1290,673,112996,4,2021-10-27,le produit n est pas original,4
58834,51827,1087,113007,1,2020-3-28,flop,5
58641,52092,655,113068,3,2020-5-1,je suis deçu,4
36442,46251,1321,113123,1,2020-11-24,tres bonne qualité,4
38319,61799,5,113128,2,2021-2-3,top,1
75597,45808,156,113150,1,2021-9-23,tres bonne qualité,5
41224,28893,904,113156,2,2020-6-13,j aime bien ,3
184,10228,344,113170,2,2021-2-13,tres mauvaise qualité,5
6522,80658,1903,113224,4,2020-9-20,je vous le conseille le produit est magnifique,5
62942,8358,244,113276,5,2020-4-21,tres mauvaise qualité,4
67709,72521,868,113369,3,2021-5-25,top,1
5689,62517,509,113427,1,2020-7-22,flop,4
52756,2785,1283,113491,2,2020-8-24,je suis content,5
79267,24475,1464,113549,2,2020-8-8,je suis deçu,1
56985,91555,1187,113616,4,2021-12-16,j aime bien ,2
2600,51812,1022,113647,2,2020-8-22,j aime bien ,4
2623,82500,1955,113650,2,2021-2-8,je suis deçu,3
67452,12821,2161,113701,3,2021-5-4,je vous le conseille le produit est magnifique,3
57983,3706,2029,113718,3,2021-5-21,flop,4
34741,53179,1888,113780,5,2021-2-12,tres bonne qualité,2
26997,8312,1459,113841,1,2021-8-24,je suis contente,2
393,35091,698,113953,1,2020-9-2,tres mauvaise qualité,2
27114,54246,179,113972,2,2020-3-20,je suis content,5
23362,38498,151,114047,2,2021-12-17,je suis content,1
17082,64215,1338,114092,1,2020-11-20,j aime pas trop,2
92093,70783,2046,114101,2,2020-3-11,je suis contente,4
11109,55825,216,114138,1,2021-3-24,tres bonne qualité,3
11109,55825,2027,114138,5,2021-3-24,le produit n est pas original,4
8334,85550,664,114281,2,2021-4-19,top,3
72434,59241,1091,114321,2,2020-5-18,tres mauvaise qualité,2
83722,10573,1215,114330,2,2021-4-15,j aime bien ,5
29113,37436,237,114352,3,2021-7-2,j aime pas trop,2
95614,11330,729,114459,1,2020-10-3,tres bonne qualité,4
95437,87594,1318,114474,2,2021-8-9,j aime bien ,2
82353,2216,532,114498,1,2021-6-10,flop,4
49358,1281,814,114551,2,2020-7-28,je vous le conseille le produit est magnifique,4
35218,69544,680,114561,4,2020-10-27,je suis content,4
90171,82049,291,114612,3,2020-2-2,je suis contente,5
53023,75337,1258,114626,3,2020-4-22,le produit n est pas original,2
78150,84665,743,114685,1,2021-11-21,je suis deçu,1
31904,67685,159,114751,1,2021-1-28,le produit n est pas original,5
25565,91022,136,114758,1,2021-9-14,tres mauvaise qualité,2
79966,3914,568,114784,1,2021-6-2,j aime bien ,4
46547,26666,1242,114858,2,2021-4-11,tres bonne qualité,3
33138,43856,978,114959,1,2020-8-19,je suis contente,1
39390,91842,2078,114963,3,2021-7-25,je suis deçu,1
63477,53297,699,114982,1,2021-7-18,je vous le conseille le produit est magnifique,1
62522,27877,772,115090,2,2020-7-3,je suis content,4
10336,95312,2045,115108,4,2020-7-2,je vous le conseille le produit est magnifique,1
80792,34417,420,115199,2,2021-4-2,j adoooore ce produt,5
12829,52362,1435,115208,3,2020-12-8,je suis content,2
7596,73671,1438,115323,3,2021-1-21,top,5
13234,536,1689,115325,1,2021-9-25,tres mauvaise qualité,4
70437,35977,800,115401,4,2020-7-1,je suis contente,3
23900,55385,1867,115439,3,2021-11-12,le produit n est pas original,2
64372,13793,106,115496,5,2020-3-24,je suis deçu,4
18082,10711,1981,115539,1,2021-8-12,je suis deçu,2
48027,40571,1750,115608,1,2020-10-25,flop,3
50708,17394,1528,115609,4,2021-6-27,tres mauvaise qualité,2
20097,88611,1290,115614,4,2020-2-28,j adoooore ce produt,4
51685,38743,1519,115622,1,2020-11-8,j adoooore ce produt,1
76574,73609,630,115661,4,2020-11-23,j adoooore ce produt,4
45598,41167,1276,115726,2,2021-4-2,tres bonne qualité,5
26702,37519,53,115767,1,2020-2-8,tres mauvaise qualité,5
37686,43773,1922,115798,2,2021-9-25,top,2
90684,77876,529,115801,1,2021-11-22,j aime pas trop,5
38872,55786,1234,115816,1,2020-8-25,tres bonne qualité,2
38372,15877,1006,115826,5,2021-8-5,j aime pas trop,4
11764,60102,2158,115836,1,2020-10-23,je suis contente,1
11764,60102,1357,115836,3,2020-10-23,je vous le conseille le produit est magnifique,5
89757,48798,1976,115871,1,2020-11-14,j aime pas trop,5
53398,66025,212,115880,1,2020-6-25,je suis deçu,3
25600,98596,1067,115890,1,2020-1-17,j adoooore ce produt,3
80527,82550,169,115928,2,2021-12-21,le produit n est pas original,3
40417,54317,1806,115994,2,2020-5-15,top,2
90137,90398,504,116075,4,2021-5-13,le produit n est pas original,1
72276,85149,677,116113,2,2020-9-13,le produit n est pas original,2
47811,35752,1358,116189,2,2021-3-18,j adoooore ce produt,1
56590,70287,1362,116244,1,2021-11-15,je suis content,5
3925,45604,49,116245,1,2020-12-27,tres bonne qualité,2
42621,10926,2184,116267,1,2021-1-14,j adoooore ce produt,3
44503,25184,496,116351,5,2020-3-21,tres bonne qualité,5
9083,46129,1242,116416,1,2021-6-28,je suis deçu,1
68925,83953,2051,116427,3,2021-7-8,flop,2
78741,99864,1115,116522,3,2020-11-24,flop,3
83808,8933,1319,116525,2,2021-6-12,je suis contente,1
95241,91699,865,116553,2,2021-3-6,j aime pas trop,4
76761,93246,1285,116572,3,2020-3-18,je suis deçu,4
46708,62406,1352,116603,4,2021-11-20,j aime pas trop,3
75596,27866,873,116630,5,2021-2-11,le produit n est pas original,2
61651,93103,680,116635,2,2021-11-13,je vous le conseille le produit est magnifique,5
85301,2147,1523,116712,1,2021-6-26,tres bonne qualité,3
44909,97036,1236,116722,1,2020-11-10,j aime bien ,5
58536,75124,1442,116727,2,2021-11-10,je suis content,1
15342,7800,1865,116760,1,2020-1-13,je vous le conseille le produit est magnifique,4
18512,39048,936,116778,2,2020-5-22,j aime bien ,1
19398,68465,2063,116833,2,2020-1-18,j aime pas trop,4
